fileName, Precision, Recall, F-Measure
1.txt, 0.058823529411764705, 0.00411522633744856, 0.007692307692307694
10.txt, 0.021739130434782608, 0.00980392156862745, 0.013513513513513514
100.txt, 0.0, 0.0, 0.0
102.txt, 0.02702702702702703, 0.013157894736842105, 0.017699115044247787
103.txt, 0.0, 0.0, 0.0
104.txt, 0.032432432432432434, 0.02926829268292683, 0.030769230769230774
105.txt, 0.0, 0.0, 0.0
106.txt, 0.043478260869565216, 0.023668639053254437, 0.03065134099616858
107.txt, 0.16666666666666666, 0.008695652173913044, 0.01652892561983471
108.txt, 0.0, 0.0, 0.0
109.txt, 0.0, 0.0, 0.0
11.txt, 0.02564102564102564, 0.008928571428571428, 0.01324503311258278
110.txt, 0.0, 0.0, 0.0
111.txt, 0.0125, 0.034482758620689655, 0.01834862385321101
112.txt, 0.0, 0.0, 0.0
113.txt, 0.0, 0.0, 0.0
114.txt, 0.0, 0.0, 0.0
115.txt, 0.06666666666666667, 0.0136986301369863, 0.022727272727272728
116.txt, 0.0, 0.0, 0.0
117.txt, 0.037037037037037035, 0.00980392156862745, 0.01550387596899225
118.txt, 0.05714285714285714, 0.047244094488188976, 0.05172413793103449
119.txt, 0.0918918918918919, 0.10059171597633136, 0.096045197740113
12.txt, 0.0, 0.0, 0.0
120.txt, 0.0, 0.0, 0.0
121.txt, 0.1, 0.11564625850340136, 0.10725552050473187
122.txt, 0.03571428571428571, 0.0055248618784530384, 0.009569377990430622
123.txt, 0.04918032786885246, 0.02654867256637168, 0.034482758620689655
124.txt, 0.0, 0.0, 0.0
125.txt, 0.03773584905660377, 0.013888888888888888, 0.02030456852791878
126.txt, 0.35, 0.031818181818181815, 0.058333333333333334
127.txt, 0.0125, 0.0058823529411764705, 0.008
128.txt, 0.03731343283582089, 0.0211864406779661, 0.027027027027027025
129.txt, 0.023255813953488372, 0.032520325203252036, 0.027118644067796613
13.txt, 0.0, 0.0, 0.0
131.txt, 0.0, 0.0, 0.0
132.txt, 0.020833333333333332, 0.005988023952095809, 0.009302325581395347
133.txt, 0.0, 0.0, 0.0
134.txt, 0.0, 0.0, 0.0
135.txt, 0.0, 0.0, 0.0
136.txt, 0.023809523809523808, 0.009216589861751152, 0.013289036544850497
137.txt, 0.012658227848101266, 0.006622516556291391, 0.008695652173913044
138.txt, 0.05555555555555555, 0.012658227848101266, 0.020618556701030927
139.txt, 0.07142857142857142, 0.013793103448275862, 0.023121387283236993
14.txt, 0.0, 0.0, 0.0
140.txt, 0.0, 0.0, 0.0
141.txt, 0.022222222222222223, 0.008733624454148471, 0.012539184952978056
142.txt, 0.0, 0.0, 0.0
143.txt, 0.044444444444444446, 0.015209125475285171, 0.0226628895184136
144.txt, 0.045454545454545456, 0.030973451327433628, 0.03684210526315789
145.txt, 0.0761904761904762, 0.06504065040650407, 0.07017543859649122
