fileName, Precision, Recall, F-Measure
1.txt, 0.17647058823529413, 0.5, 0.2608695652173913
10.txt, 0.2222222222222222, 0.3076923076923077, 0.2580645161290323
100.txt, 0.0625, 0.14285714285714285, 0.08695652173913043
102.txt, 0.045454545454545456, 0.25, 0.07692307692307693
103.txt, 0.05, 0.2, 0.08000000000000002
104.txt, 0.21052631578947367, 0.5714285714285714, 0.3076923076923077
105.txt, 0.2, 0.5, 0.28571428571428575
106.txt, 0.25, 0.3333333333333333, 0.28571428571428575
107.txt, 0.14285714285714285, 0.375, 0.20689655172413796
108.txt, 0.14285714285714285, 0.3333333333333333, 0.2
109.txt, 0.15789473684210525, 0.6, 0.25
11.txt, 0.15789473684210525, 0.25, 0.1935483870967742
110.txt, 0.13043478260869565, 0.42857142857142855, 0.2
111.txt, 0.10526315789473684, 0.4, 0.16666666666666666
112.txt, 0.3, 0.6, 0.4
113.txt, 0.18181818181818182, 0.5714285714285714, 0.27586206896551724
114.txt, 0.14285714285714285, 0.3, 0.19354838709677416
115.txt, 0.375, 0.5, 0.42857142857142855
116.txt, 0.05263157894736842, 0.1111111111111111, 0.07142857142857142
117.txt, 0.3157894736842105, 0.6666666666666666, 0.42857142857142855
118.txt, 0.11764705882352941, 0.3333333333333333, 0.1739130434782609
119.txt, 0.25, 0.5, 0.3333333333333333
12.txt, 0.16666666666666666, 0.4, 0.23529411764705882
120.txt, 0.09090909090909091, 0.3333333333333333, 0.14285714285714288
121.txt, 0.09090909090909091, 0.2857142857142857, 0.13793103448275862
122.txt, 0.10526315789473684, 0.2857142857142857, 0.15384615384615385
123.txt, 0.3, 0.5, 0.37499999999999994
124.txt, 0.10526315789473684, 0.2857142857142857, 0.15384615384615385
125.txt, 0.15, 0.75, 0.24999999999999997
126.txt, 0.42857142857142855, 0.45, 0.4390243902439024
127.txt, 0.12, 0.21428571428571427, 0.15384615384615383
128.txt, 0.2608695652173913, 0.5, 0.3428571428571428
129.txt, 0.1, 0.3333333333333333, 0.15384615384615383
13.txt, 0.15, 0.23076923076923078, 0.18181818181818185
131.txt, 0.1, 0.2857142857142857, 0.14814814814814817
132.txt, 0.0, 0.0, 0.0
133.txt, 0.23809523809523808, 0.3333333333333333, 0.2777777777777778
134.txt, 0.2857142857142857, 0.2608695652173913, 0.2727272727272727
135.txt, 0.1875, 0.75, 0.3
136.txt, 0.1, 0.2857142857142857, 0.14814814814814817
137.txt, 0.1, 0.2857142857142857, 0.14814814814814817
138.txt, 0.10526315789473684, 0.25, 0.14814814814814814
139.txt, 0.09090909090909091, 0.2222222222222222, 0.1290322580645161
14.txt, 0.20833333333333334, 0.5, 0.29411764705882354
140.txt, 0.16666666666666666, 0.375, 0.23076923076923078
141.txt, 0.25, 0.5555555555555556, 0.3448275862068966
142.txt, 0.17647058823529413, 1.0, 0.3
143.txt, 0.3333333333333333, 0.8571428571428571, 0.48
144.txt, 0.2222222222222222, 0.36363636363636365, 0.27586206896551724
145.txt, 0.22727272727272727, 0.5555555555555556, 0.3225806451612903
