fileName, Precision, Recall, F-Measure
US-2001020960-A1.txt, 0.33150761035602316, 0.3666635274972341, 0.34820044317233295
US-2002017213-A1.txt, 0.2915442708572688, 0.6272898967456922, 0.3980756963793712
US-2003038135-A1.txt, 0.2345831113535143, 0.36390872442239414, 0.2852732008048895
US-2003091549-A1.txt, 0.12324413911862162, 0.28850417242849946, 0.17270962559374892
US-2003156410-A1.txt, 0.22978550380016377, 0.30243050269162247, 0.2611501517348812
US-2004133365-A1.txt, 0.25633257581826335, 0.4393655244722883, 0.3237717526228336
US-2004217534-A1.txt, 0.07988861937352927, 0.4659972203002852, 0.13639435887890805
US-2004248735-A1.txt, 0.10617118135681433, 0.4003123183920009, 0.16783027196914463
US-2005056666-A1.txt, 0.16441239033076405, 0.48829556636775173, 0.24599620835177985
US-2005154270-A1.txt, 0.29985990084490344, 0.3943992379661242, 0.34069271768568893
US-2005222421-A1.txt, 0.3723132454492201, 0.3210728068095657, 0.3447997211346998
US-2006021890-A1.txt, 0.37254633456885833, 0.4517956819851569, 0.40836163125885966
US-2006030807-A1.txt, 0.23645624413955266, 0.5250168577735174, 0.32606145637235623
US-2006135604-A1.txt, 0.12609047911857513, 0.301103470148109, 0.17774727793037845
US-2006292232-A1.txt, 0.09737186389855382, 0.34828924599744543, 0.1521944468814313
US-2007011850-A1.txt, 0.16092754234977247, 0.4659972203002852, 0.23923696070882422
US-2007052135-A1.txt, 0.23327610469326654, 0.4285082813707643, 0.3020945939854992
US-2007278143-A1.txt, 0.23929942037402757, 0.3657114017681501, 0.2892990447920467
US-2008051834-A1.txt, 0.1883932392793831, 0.3496080245992857, 0.2448462212058276
US-2008080665-A1.txt, 0.08543995967437329, 0.4003123183920009, 0.14082350154575668
US-2008138146-A1.txt, 0.30590274099333137, 0.4605213143819459, 0.36761563358370847
US-2008213223-A1.txt, 0.2758772625375601, 0.3343067934711344, 0.3022945031825344
US-2008237246-A1.txt, 0.2036636499257189, 0.4304170056131813, 0.2764957346909671
US-2009078732-A1.txt, 0.18879467390672236, 0.36449520106872874, 0.248747557975425
US-2009120762-A1.txt, 0.2895312436504892, 0.5117884325381298, 0.3698367724189518
US-2009259137-A1.txt, 0.3241316242460464, 0.3400608450017343, 0.33190522065908973
US-2010047346-A1.txt, 0.04825181671546442, 0.18151614014642284, 0.07623764118256439
US-2010195228-A1.txt, 0.3406540465609117, 0.3714316131449608, 0.35537770017933296
US-2010224315-A1.txt, 0.32910595676526405, 0.42143111924645393, 0.36958998067697024
US-2011067995-A1.txt, 0.17677669529663687, 0.3900212606683106, 0.24328482074002403
US-2011089669-A1.txt, 0.388674966462717, 0.4127448109398241, 0.40034843180346985
US-2011104060-A1.txt, 0.2550099491591272, 0.2917810484727203, 0.2721590906173743
US-2011107480-P1.txt, 0.17677669529663687, 0.2615320972023661, 0.2109598559218419
US-2011292344-A1.txt, 0.30620618584208126, 0.39651787627404056, 0.34555875643834943
US-2012251619-A1.txt, 0.2072861124934908, 0.3397872862751042, 0.2574908076511011
US-2013101728-A1.txt, 0.24913616519831747, 0.3606624283384162, 0.29470075949571134
US-2014115800-A1.txt, 0.18281028300440025, 0.18819673020793318, 0.18546440517082557
US-2014138107-A1.txt, 0.29321064820164666, 0.3643295741301052, 0.32492403342535275
US-2014183166-A1.txt, 0.37738685906672204, 0.4048152898798147, 0.39062017652516
US-2015374999-A1.txt, 0.2352163045319226, 0.3297692362318506, 0.274580836139317
US-2016001341-A1.txt, 0.30098967012855976, 0.5308908704621323, 0.3841721501531877
US-2016038869-A1.txt, 0.1676353048946486, 0.6834293439269253, 0.2692319240419038
US-2016075041-A1.txt, 0.25763441846749396, 0.5343755551119133, 0.34765606489095263
US-2016114776-A1.txt, 0.2234019574771696, 0.6257699305912163, 0.3292577848812912
US-2016265333-A1.txt, 0.17677669529663687, 0.4365500946317986, 0.25165012951561455
US-2017165901-A1.txt, 0.3636357451020629, 0.42611711961335574, 0.39240482235460594
US-2018001633-A1.txt, 0.24156337687387916, 0.3044453660710579, 0.2693834179470111
US-4135327-A.txt, 0.28286291599950003, 0.44348330266278546, 0.3454137351174398
US-4141359-A.txt, 0.3572486695239095, 0.28361275618477266, 0.31620027588640154
US-4160554-A.txt, 0.23277882022597932, 0.4605213143819459, 0.3092444466677341
US-4172038-A.txt, 0.24783790353126176, 0.3771699575990291, 0.2991226747045083
US-4173219-A.txt, 0.2517781290059945, 0.44159694112518033, 0.3207050740668654
US-4256051-A.txt, 0.20607908026030902, 0.4121914001461134, 0.2747794932000693
US-4294399-A.txt, 0.3132176400609923, 0.444098909733821, 0.3673486668109249
US-4357188-A.txt, 0.25241906767353517, 0.31786206690950286, 0.2813855893610898
US-4399888-A.txt, 0.18088213308569515, 0.4835829223650937, 0.2632840050914928
US-4463265-A.txt, 0.27058204132059704, 0.4003123183920009, 0.32290426267017674
US-4475651-A.txt, 0.1659299544952484, 0.44649815005647236, 0.2419464984393975
US-4476665-A.txt, 0.2518809753482787, 0.3227577246528785, 0.2829483307914851
US-4547382-A.txt, 0.15841851540912835, 0.40739757283924544, 0.2281282558446622
US-4684121-A.txt, 0.14940571627702529, 0.45407884325854264, 0.2248341693298525
US-4726447-A.txt, 0.2961877028268106, 0.4538298828724113, 0.35844181001922737
US-4731250-A.txt, 0.3227577246528785, 0.326807405658535, 0.32476994138983456
US-4978134-A.txt, 0.19664796238147011, 0.5346301530248956, 0.28753473679878183
US-4993288-A.txt, 0.2821871092370289, 0.3919549325142122, 0.3281344954249077
